hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date_month_proper,date,revenue
City Hotel,1,146,2015,July,27,2,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,0,Transient,76.5,0,0,Canceled,15-06-2015,7,2015-07-02,229.5
Resort Hotel,0,93,2015,July,27,2,0,3,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,0,Contract,58.95,0,0,Check-Out,05-07-2015,7,2015-07-02,176.85000000000002
Resort Hotel,0,17,2015,July,27,2,0,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,133.0,0,1,Check-Out,05-07-2015,7,2015-07-02,399.0
Resort Hotel,0,5,2015,July,27,2,0,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,135.0,1,2,Check-Out,04-07-2015,7,2015-07-02,270.0
Resort Hotel,0,10,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,117.81,0,0,Check-Out,04-07-2015,7,2015-07-02,235.62
Resort Hotel,0,14,2015,July,27,2,0,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,98.0,0,1,Check-Out,04-07-2015,7,2015-07-02,196.0
Resort Hotel,0,0,2015,July,27,2,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,123.0,0,0,Check-Out,03-07-2015,7,2015-07-02,123.0
Resort Hotel,0,0,2015,July,27,2,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,117.9,0,2,Check-Out,03-07-2015,7,2015-07-02,117.9
Resort Hotel,0,0,2015,July,27,2,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,0,Transient,147.0,0,0,Check-Out,03-07-2015,7,2015-07-02,147.0
Resort Hotel,0,1,2015,July,27,2,0,1,2,2.0,0,BB,ESP,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,107.0,1,2,Check-Out,03-07-2015,7,2015-07-02,107.0
Resort Hotel,0,1,2015,July,27,2,0,1,2,0.0,0,BB,ARG,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,0,Transient,147.0,1,0,Check-Out,03-07-2015,7,2015-07-02,147.0
Resort Hotel,0,3,2015,July,27,2,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,88.2,1,0,Check-Out,03-07-2015,7,2015-07-02,88.2
Resort Hotel,0,76,2015,July,27,2,4,10,2,0.0,0,BB,OMN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,110.7,0,0,Check-Out,16-07-2015,7,2015-07-02,1549.8
Resort Hotel,0,93,2015,July,27,2,3,8,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,56.01,0,0,Check-Out,13-07-2015,7,2015-07-02,616.11
City Hotel,1,155,2015,July,27,2,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,1,No Deposit,0,Transient,76.5,0,1,Canceled,25-06-2015,7,2015-07-02,535.5
City Hotel,1,182,2015,July,27,2,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,0,Transient,76.5,0,2,Canceled,23-04-2015,7,2015-07-02,306.0
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,01-01-2015,7,2015-07-02,124.0
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,01-01-2015,7,2015-07-02,124.0
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient-Party,62.8,0,0,Canceled,17-10-2014,7,2015-07-02,125.6
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient-Party,62.8,0,0,Canceled,17-10-2014,7,2015-07-02,125.6
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient-Party,62.8,0,0,Canceled,17-10-2014,7,2015-07-02,125.6
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient-Party,62.8,0,0,Canceled,17-10-2014,7,2015-07-02,125.6
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient-Party,62.8,0,0,Canceled,17-10-2014,7,2015-07-02,125.6
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,01-01-2015,7,2015-07-02,124.0
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,01-01-2015,7,2015-07-02,124.0
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,01-01-2015,7,2015-07-02,124.0
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,01-01-2015,7,2015-07-02,124.0
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,01-01-2015,7,2015-07-02,124.0
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,01-01-2015,7,2015-07-02,124.0
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,01-01-2015,7,2015-07-02,124.0
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,01-01-2015,7,2015-07-02,124.0
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,01-01-2015,7,2015-07-02,124.0
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,01-01-2015,7,2015-07-02,124.0
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient-Party,62.8,0,0,Canceled,17-10-2014,7,2015-07-02,125.6
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient-Party,62.8,0,0,Canceled,17-10-2014,7,2015-07-02,125.6
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient-Party,62.8,0,0,Canceled,17-10-2014,7,2015-07-02,125.6
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient-Party,62.8,0,0,Canceled,17-10-2014,7,2015-07-02,125.6
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,01-01-2015,7,2015-07-02,124.0
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,01-01-2015,7,2015-07-02,124.0
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,01-01-2015,7,2015-07-02,124.0
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,01-01-2015,7,2015-07-02,124.0
Resort Hotel,0,113,2015,July,27,2,2,5,2,0.0,0,BB,NOR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,67.58,0,2,Check-Out,09-07-2015,7,2015-07-02,473.06
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,01-01-2015,7,2015-07-02,124.0
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient-Party,62.8,0,0,Canceled,17-10-2014,7,2015-07-02,125.6
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,01-01-2015,7,2015-07-02,124.0
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient-Party,62.8,0,0,Canceled,17-10-2014,7,2015-07-02,125.6
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient-Party,62.8,0,0,Canceled,17-10-2014,7,2015-07-02,125.6
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient-Party,62.8,0,0,Canceled,17-10-2014,7,2015-07-02,125.6
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient-Party,62.8,0,0,Canceled,17-10-2014,7,2015-07-02,125.6
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient-Party,62.8,0,0,Canceled,17-10-2014,7,2015-07-02,125.6
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient-Party,62.8,0,0,Canceled,17-10-2014,7,2015-07-02,125.6
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient-Party,62.8,0,0,Canceled,17-10-2014,7,2015-07-02,125.6
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient-Party,62.8,0,0,Canceled,17-10-2014,7,2015-07-02,125.6
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient-Party,62.8,0,0,Canceled,17-10-2014,7,2015-07-02,125.6
Resort Hotel,0,50,2015,July,27,2,2,5,2,0.0,0,HB,IRL,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,0,Transient,119.35,0,1,Check-Out,09-07-2015,7,2015-07-02,835.4499999999999
Resort Hotel,1,47,2015,July,27,2,2,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,153.0,0,0,Canceled,02-06-2015,7,2015-07-02,1071.0
Resort Hotel,0,113,2015,July,27,2,2,5,2,0.0,0,BB,NOR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient-Party,82.88,0,2,Check-Out,09-07-2015,7,2015-07-02,580.16
City Hotel,1,62,2015,July,27,2,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,76.5,0,1,No-Show,02-07-2015,7,2015-07-02,382.5
City Hotel,1,63,2015,July,27,2,1,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,68.0,0,0,Canceled,25-06-2015,7,2015-07-02,272.0
City Hotel,0,3,2015,July,27,2,0,3,1,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,58.67,0,0,Check-Out,05-07-2015,7,2015-07-02,176.01
City Hotel,1,79,2015,July,27,2,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,76.5,0,1,Canceled,25-06-2015,7,2015-07-02,229.5
City Hotel,1,100,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,76.5,0,1,Canceled,02-04-2015,7,2015-07-02,153.0
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient-Party,62.8,0,0,Canceled,17-10-2014,7,2015-07-02,125.6
Resort Hotel,0,127,2015,July,27,2,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,104.55,0,1,Check-Out,16-07-2015,7,2015-07-02,1463.7
Resort Hotel,0,152,2015,July,27,2,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,88.4,0,0,Check-Out,16-07-2015,7,2015-07-02,1237.6000000000001
City Hotel,1,62,2015,July,27,2,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,76.5,0,1,No-Show,02-07-2015,7,2015-07-02,382.5
Resort Hotel,0,142,2015,July,27,2,3,8,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,89.68,0,0,Check-Out,13-07-2015,7,2015-07-02,986.48
Resort Hotel,0,226,2015,July,27,2,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,87.75,0,0,Check-Out,09-07-2015,7,2015-07-02,614.25
Resort Hotel,0,152,2015,July,27,2,2,5,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,60.35,0,2,Check-Out,09-07-2015,7,2015-07-02,422.45
Resort Hotel,0,152,2015,July,27,2,2,5,1,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,60.35,0,2,Check-Out,09-07-2015,7,2015-07-02,422.45
Resort Hotel,0,127,2015,July,27,2,2,4,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,55.68,0,1,Check-Out,08-07-2015,7,2015-07-02,334.08
Resort Hotel,0,150,2015,July,27,2,2,4,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,55.68,0,0,Check-Out,08-07-2015,7,2015-07-02,334.08
Resort Hotel,1,57,2015,July,27,2,0,3,1,0.0,0,BB,PRT,Direct,Direct,1,1,3,A,A,0,No Deposit,0,Transient,63.0,0,0,Canceled,14-06-2015,7,2015-07-02,189.0
Resort Hotel,1,122,2015,July,27,2,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,0,Transient,110.7,0,1,Canceled,11-03-2015,7,2015-07-02,442.8
Resort Hotel,1,152,2015,July,27,2,4,10,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,D,D,0,No Deposit,0,Contract,67.58,0,0,Canceled,03-04-2015,7,2015-07-02,946.12
Resort Hotel,0,84,2015,July,27,2,3,8,3,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,199.5,1,1,Check-Out,13-07-2015,7,2015-07-02,2194.5
Resort Hotel,0,90,2015,July,27,2,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,0,Contract,82.35,0,0,Check-Out,09-07-2015,7,2015-07-02,576.4499999999999
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,2,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,01-01-2015,7,2015-07-02,124.0
Resort Hotel,1,43,2015,July,27,2,1,3,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,108.8,0,0,Canceled,23-05-2015,7,2015-07-02,435.2
Resort Hotel,1,40,2015,July,27,2,1,3,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,108.8,0,1,Canceled,19-06-2015,7,2015-07-02,435.2
Resort Hotel,0,15,2015,July,27,2,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,98.0,0,0,Check-Out,06-07-2015,7,2015-07-02,392.0
Resort Hotel,0,36,2015,July,27,2,1,3,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,108.8,0,1,Check-Out,06-07-2015,7,2015-07-02,435.2
Resort Hotel,0,70,2015,July,27,2,2,3,2,0.0,0,HB,ROU,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,137.0,0,1,Check-Out,07-07-2015,7,2015-07-02,685.0
Resort Hotel,1,45,2015,July,27,2,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,117.81,0,0,Canceled,18-05-2015,7,2015-07-02,589.05
Resort Hotel,1,45,2015,July,27,2,1,3,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,108.8,0,1,Canceled,19-05-2015,7,2015-07-02,435.2
Resort Hotel,0,16,2015,July,27,2,2,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,123.0,0,0,Check-Out,07-07-2015,7,2015-07-02,615.0
Resort Hotel,0,45,2015,July,27,2,2,3,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,79.5,0,0,Check-Out,07-07-2015,7,2015-07-02,397.5
Resort Hotel,0,70,2015,July,27,2,2,3,2,0.0,0,HB,ROU,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,137.0,0,1,Check-Out,07-07-2015,7,2015-07-02,685.0
Resort Hotel,0,107,2015,July,27,2,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,110.7,0,2,Check-Out,09-07-2015,7,2015-07-02,774.9
City Hotel,1,258,2015,July,27,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,62.0,0,0,Canceled,01-01-2015,7,2015-07-02,124.0
Resort Hotel,0,96,2015,July,27,2,2,5,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,58.95,0,1,Check-Out,09-07-2015,7,2015-07-02,412.65000000000003
Resort Hotel,0,69,2015,July,27,2,2,4,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,65.5,0,0,Check-Out,08-07-2015,7,2015-07-02,393.0
City Hotel,0,43,2015,July,27,3,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,86.0,0,0,Check-Out,05-07-2015,7,2015-07-03,172.0
Resort Hotel,0,51,2015,July,27,3,0,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,97.0,0,0,Check-Out,05-07-2015,7,2015-07-03,194.0
Resort Hotel,0,3,2015,July,27,3,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,110.5,0,0,Check-Out,05-07-2015,7,2015-07-03,221.0
Resort Hotel,0,10,2015,July,27,3,0,2,2,2.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,H,0,No Deposit,0,Transient,153.0,1,0,Check-Out,05-07-2015,7,2015-07-03,306.0
City Hotel,0,43,2015,July,27,3,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,43.0,0,0,Check-Out,05-07-2015,7,2015-07-03,86.0
Resort Hotel,1,71,2015,July,27,3,0,2,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,110.3,0,2,Canceled,16-06-2015,7,2015-07-03,220.6
Resort Hotel,1,101,2015,July,27,3,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.8,0,1,Canceled,12-06-2015,7,2015-07-03,147.6
City Hotel,0,43,2015,July,27,3,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,86.0,0,0,Check-Out,05-07-2015,7,2015-07-03,172.0
Resort Hotel,0,121,2015,July,27,3,2,5,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,88.95,0,1,Check-Out,10-07-2015,7,2015-07-03,622.65
Resort Hotel,0,121,2015,July,27,3,2,5,2,0.0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,58.95,0,1,Check-Out,10-07-2015,7,2015-07-03,412.65000000000003
Resort Hotel,0,116,2015,July,27,3,0,2,3,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,201.0,1,1,Check-Out,05-07-2015,7,2015-07-03,402.0
Resort Hotel,1,144,2015,July,27,3,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,0,Transient,123.0,0,1,Canceled,30-06-2015,7,2015-07-03,246.0
Resort Hotel,0,32,2015,July,27,3,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,129.0,1,0,Check-Out,09-07-2015,7,2015-07-03,774.0
City Hotel,0,60,2015,July,27,3,2,5,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,60.27,0,0,Check-Out,10-07-2015,7,2015-07-03,421.89000000000004
City Hotel,0,4,2015,July,27,3,0,2,1,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,63.0,0,0,Check-Out,05-07-2015,7,2015-07-03,126.0
City Hotel,1,43,2015,July,27,3,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,86.0,0,0,Canceled,29-06-2015,7,2015-07-03,172.0
City Hotel,0,43,2015,July,27,3,0,2,1,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,63.0,0,0,Check-Out,05-07-2015,7,2015-07-03,126.0
Resort Hotel,0,2,2015,July,27,3,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,91.5,0,0,Check-Out,05-07-2015,7,2015-07-03,183.0
Resort Hotel,0,15,2015,July,27,3,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,114.5,0,0,Check-Out,05-07-2015,7,2015-07-03,229.0
Resort Hotel,1,51,2015,July,27,3,0,2,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,110.3,0,0,Canceled,09-06-2015,7,2015-07-03,220.6
Resort Hotel,0,3,2015,July,27,3,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,90.9,1,0,Check-Out,06-07-2015,7,2015-07-03,272.70000000000005
Resort Hotel,1,48,2015,July,27,3,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,123.0,0,0,Canceled,26-05-2015,7,2015-07-03,369.0
Resort Hotel,0,9,2015,July,27,3,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,98.0,1,2,Check-Out,04-07-2015,7,2015-07-03,98.0
City Hotel,1,80,2015,July,27,3,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,76.5,0,1,Canceled,17-04-2015,7,2015-07-03,229.5
Resort Hotel,0,2,2015,July,27,3,2,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,122.0,0,0,Check-Out,07-07-2015,7,2015-07-03,488.0
Resort Hotel,0,72,2015,July,27,3,2,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,110.7,1,0,Check-Out,07-07-2015,7,2015-07-03,442.8
Resort Hotel,0,81,2015,July,27,3,2,6,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,85.86,0,0,Check-Out,11-07-2015,7,2015-07-03,686.88
Resort Hotel,0,99,2015,July,27,3,2,7,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,58.95,0,0,Check-Out,12-07-2015,7,2015-07-03,530.5500000000001
Resort Hotel,1,368,2015,July,27,3,3,7,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,55.68,0,0,Canceled,19-05-2015,7,2015-07-03,556.8
Resort Hotel,0,364,2015,July,27,3,3,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,55.68,0,0,Check-Out,13-07-2015,7,2015-07-03,556.8
Resort Hotel,1,81,2015,July,27,3,3,7,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,0,Transient,124.0,0,1,Canceled,09-06-2015,7,2015-07-03,1240.0
Resort Hotel,0,99,2015,July,27,3,3,7,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,111.15,0,0,Check-Out,13-07-2015,7,2015-07-03,1111.5
Resort Hotel,0,324,2015,July,27,3,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,134.73,0,0,Check-Out,17-07-2015,7,2015-07-03,1886.2199999999998
Resort Hotel,0,69,2015,July,27,3,4,10,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,0,Transient,92.45,0,1,Check-Out,17-07-2015,7,2015-07-03,1294.3
